source_id,latest_block,agent_risk_state,agent_execution_mode,baseline_notional,agent_notional,baseline_paper_gas_paid_proxy,agent_paper_gas_paid_proxy,avoided_paper_gas_paid_proxy,paper_gas_paid_proxy_reduction,baseline_paper_slippage_proxy,agent_paper_slippage_proxy,avoided_paper_slippage_proxy,paper_slippage_proxy_reduction,baseline_paper_failed_tx_cost_proxy,agent_paper_failed_tx_cost_proxy,avoided_paper_failed_tx_cost_proxy,paper_failed_tx_cost_proxy_reduction,baseline_paper_confirmation_delay_blocks_proxy,agent_paper_confirmation_delay_blocks_proxy,avoided_paper_confirmation_delay_blocks_proxy,paper_confirmation_delay_blocks_proxy_reduction,baseline_paper_execution_cost_proxy,agent_paper_execution_cost_proxy,avoided_paper_execution_cost_proxy,paper_execution_cost_proxy_reduction,baseline_opportunity_capture_proxy,agent_opportunity_capture_proxy,avoided_opportunity_capture_proxy,opportunity_capture_proxy_reduction
19000169_2026-04-30T19:35:41.138268+00:00,19000169,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1276389999999999,0.0638194999999999,0.06381949999999999,0.5000000000000003,0.0082916999999999,0.0041458499999999,0.00414585,0.5000000000000061,1.9654029,1.9654029,0.0,0.0,0.3324709899999998,0.1662354949999999,0.1662354949999999,0.5,1.0,0.5,0.5,0.5
19000170_2026-04-30T19:36:41.827094+00:00,19000170,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.130653,0.0653265,0.0653265,0.5,0.0091959,0.00459795,0.00459795,0.5,1.9687183,1.9687183,0.0,0.0,0.33672073,0.168360365,0.168360365,0.5,1.0,0.5,0.5,0.5
19000171_2026-04-30T19:37:42.579587+00:00,19000171,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1297359999999999,0.0648679999999999,0.06486800000000001,0.5000000000000004,0.0089207999999999,0.0044603999999999,0.004460400000000001,0.5000000000000057,1.9677096,1.9677096,0.0,0.0,0.3354277599999998,0.1677138799999999,0.1677138799999999,0.5,1.0,0.5,0.5,0.5
19000172_2026-04-30T19:39:19.417080+00:00,19000172,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.125495,0.0627475,0.0627475,0.5,0.0076485,0.00382425,0.00382425,0.5,1.9630445,1.9630445,0.0,0.0,0.32944795,0.164723975,0.164723975,0.5,1.0,0.5,0.5,0.5
19000173_2026-04-30T19:41:56.904036+00:00,19000173,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1268019999999999,0.0634009999999999,0.06340099999999999,0.5000000000000003,0.0080405999999999,0.0040202999999999,0.004020299999999999,0.5000000000000061,1.9644822,1.9644822,0.0,0.0,0.3312908199999999,0.1656454099999999,0.16564540999999997,0.5000000000000001,1.0,0.5,0.5,0.5
19000174_2026-04-30T19:43:21.895549+00:00,19000174,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1289139999999999,0.0644569999999999,0.06445699999999999,0.5000000000000003,0.0086741999999999,0.0043370999999999,0.004337099999999999,0.5000000000000057,1.9668054,1.9668054,0.0,0.0,0.3342687399999999,0.1671343699999999,0.16713437,0.5000000000000001,1.0,0.5,0.5,0.5
19000175_2026-04-30T19:44:46.789555+00:00,19000175,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.139646,0.069823,0.069823,0.5,0.0118938,0.0059469,0.0059469,0.5,1.9786106,1.9786106,0.0,0.0,0.3494008600000001,0.17470043,0.1747004300000001,0.5000000000000001,1.0,0.5,0.5,0.5
19000176_2026-04-30T20:25:13.841059+00:00,19000176,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.146698,0.073349,0.073349,0.5,0.0140094,0.0070047,0.0070047,0.5,1.9863678,1.9863678,0.0,0.0,0.35934418,0.17967209,0.17967209,0.5,1.0,0.5,0.5,0.5
19000177_2026-04-30T20:25:37.963284+00:00,19000177,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.146734,0.073367,0.073367,0.5,0.0140202,0.0070101,0.0070101,0.5,1.9864074,1.9864074,0.0,0.0,0.35939494,0.17969747,0.17969747,0.5,1.0,0.5,0.5,0.5
19000178_2026-04-30T20:26:50.303069+00:00,19000178,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1460099999999999,0.0730049999999999,0.07300499999999999,0.5000000000000003,0.0138029999999999,0.0069014999999999,0.0069015000000000005,0.5000000000000037,1.985611,1.985611,0.0,0.0,0.3583740999999999,0.1791870499999999,0.17918705000000001,0.5000000000000001,1.0,0.5,0.5,0.5
19000150_2026-05-01T02:51:53.403557+00:00,19000150,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.133753,0.0668765,0.0668765,0.5,0.0101259,0.00506295,0.00506295,0.5,1.9721283,1.9721283,0.0,0.0,0.34109173,0.170545865,0.170545865,0.5,1.0,0.5,0.5,0.5
19000151_2026-05-01T02:52:42.078676+00:00,19000151,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.142227,0.0711135,0.0711135,0.5,0.0126681,0.00633405,0.00633405,0.5,1.9814497,1.9814497,0.0,0.0,0.35304007,0.176520035,0.176520035,0.5,1.0,0.5,0.5,0.5
19000152_2026-05-01T02:53:42.753325+00:00,19000152,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1432759999999999,0.0716379999999999,0.07163800000000001,0.5000000000000003,0.0129827999999999,0.0064913999999999,0.0064914000000000005,0.5000000000000039,1.9826036,1.9826036,0.0,0.0,0.3545191599999999,0.1772595799999999,0.17725958,0.5000000000000001,1.0,0.5,0.5,0.5
19000153_2026-05-01T02:54:43.431702+00:00,19000153,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1366049999999999,0.0683024999999999,0.06830249999999999,0.5000000000000003,0.0109815,0.00549075,0.00549075,0.5,1.9752655,1.9752655,0.0,0.0,0.34511305,0.172556525,0.172556525,0.5,1.0,0.5,0.5,0.5
19000154_2026-05-01T02:55:44.047526+00:00,19000154,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1345119999999999,0.0672559999999999,0.06725600000000001,0.5000000000000004,0.0103535999999999,0.0051767999999999,0.0051768000000000005,0.5000000000000049,1.9729632,1.9729632,0.0,0.0,0.3421619199999999,0.1710809599999999,0.17108096,0.5000000000000001,1.0,0.5,0.5,0.5
19000155_2026-05-01T02:56:44.854512+00:00,19000155,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.132405,0.0662025,0.0662025,0.5,0.0097215,0.00486075,0.00486075,0.5,1.9706455,1.9706455,0.0,0.0,0.33919105,0.169595525,0.169595525,0.5,1.0,0.5,0.5,0.5
19000156_2026-05-01T02:57:45.598204+00:00,19000156,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.136301,0.0681505,0.0681505,0.5,0.0108903,0.00544515,0.00544515,0.5,1.9749311,1.9749311,0.0,0.0,0.34468441,0.172342205,0.172342205,0.5,1.0,0.5,0.5,0.5
19000157_2026-05-01T02:58:46.282268+00:00,19000157,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1389559999999999,0.0694779999999999,0.06947800000000001,0.5000000000000004,0.0116867999999999,0.0058433999999999,0.0058434,0.5000000000000043,1.9778516,1.9778516,0.0,0.0,0.3484279599999998,0.1742139799999999,0.1742139799999999,0.5,1.0,0.5,0.5,0.5
19000158_2026-05-01T02:59:46.921984+00:00,19000158,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.132839,0.0664195,0.0664195,0.5,0.0098517,0.00492585,0.00492585,0.5,1.9711229,1.9711229,0.0,0.0,0.33980299,0.169901495,0.169901495,0.5,1.0,0.5,0.5,0.5
19000159_2026-05-01T03:00:35.547121+00:00,19000159,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.138718,0.069359,0.069359,0.5,0.0116154,0.0058077,0.0058077,0.5,1.9775898,1.9775898,0.0,0.0,0.34809238,0.17404619,0.17404619,0.5,1.0,0.5,0.5,0.5
19000160_2026-05-01T03:01:36.212607+00:00,19000160,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.131148,0.065574,0.065574,0.5,0.0093444,0.0046722,0.0046722,0.5,1.9692628,1.9692628,0.0,0.0,0.3374186800000001,0.16870934,0.16870934000000007,0.5000000000000001,1.0,0.5,0.5,0.5
19000161_2026-05-01T03:02:36.892717+00:00,19000161,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1285309999999999,0.0642654999999999,0.06426549999999999,0.5000000000000003,0.0085592999999999,0.0042796499999999,0.00427965,0.5000000000000059,1.9663841,1.9663841,0.0,0.0,0.3337287099999999,0.1668643549999999,0.16686435499999996,0.5000000000000001,1.0,0.5,0.5,0.5
19000162_2026-05-01T03:03:37.578422+00:00,19000162,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.126411,0.0632055,0.0632055,0.5,0.0079233,0.00396165,0.00396165,0.5,1.9640521,1.9640521,0.0,0.0,0.33073951,0.165369755,0.165369755,0.5,1.0,0.5,0.5,0.5
19000163_2026-05-01T03:04:38.197052+00:00,19000163,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.126923,0.0634615,0.0634615,0.5,0.0080769,0.00403845,0.00403845,0.5,1.9646153,1.9646153,0.0,0.0,0.33146143,0.165730715,0.165730715,0.5,1.0,0.5,0.5,0.5
19000164_2026-05-01T03:05:38.887870+00:00,19000164,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1266629999999999,0.0633314999999999,0.06333149999999999,0.5000000000000003,0.0079988999999999,0.0039994499999999,0.003999449999999999,0.5000000000000062,1.9643293,1.9643293,0.0,0.0,0.3310948299999998,0.1655474149999999,0.1655474149999999,0.5,1.0,0.5,0.5,0.5
19000165_2026-05-01T03:06:39.682986+00:00,19000165,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1198019999999999,0.0599009999999999,0.059900999999999996,0.5000000000000004,0.0059405999999999,0.0029702999999999,0.0029703,0.5000000000000084,1.9567822,1.9567822,0.0,0.0,0.3214208199999999,0.1607104099999999,0.16071041,0.5000000000000002,1.0,0.5,0.5,0.5
19000166_2026-05-01T03:07:40.428328+00:00,19000166,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.119974,0.059987,0.059987,0.5,0.0059922,0.0029961,0.0029961,0.5,1.9569714,1.9569714,0.0,0.0,0.3216633400000001,0.16083167,0.16083167000000007,0.5000000000000001,1.0,0.5,0.5,0.5
19000167_2026-05-01T03:08:41.167019+00:00,19000167,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.119309,0.0596545,0.0596545,0.5,0.0057927,0.00289635,0.00289635,0.5,1.9562399,1.9562399,0.0,0.0,0.32072569,0.160362845,0.160362845,0.5,1.0,0.5,0.5,0.5
19000168_2026-05-01T03:09:41.925169+00:00,19000168,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1232659999999999,0.0616329999999999,0.061633,0.5000000000000004,0.0069798,0.0034899,0.0034899,0.5,1.9605926,1.9605926,0.0,0.0,0.32630506,0.16315253,0.16315253,0.5,1.0,0.5,0.5,0.5
19000169_2026-05-01T03:10:42.716530+00:00,19000169,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1276389999999999,0.0638194999999999,0.06381949999999999,0.5000000000000003,0.0082916999999999,0.0041458499999999,0.00414585,0.5000000000000061,1.9654029,1.9654029,0.0,0.0,0.3324709899999998,0.1662354949999999,0.1662354949999999,0.5,1.0,0.5,0.5,0.5
19000170_2026-05-01T03:11:43.434224+00:00,19000170,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.130653,0.0653265,0.0653265,0.5,0.0091959,0.00459795,0.00459795,0.5,1.9687183,1.9687183,0.0,0.0,0.33672073,0.168360365,0.168360365,0.5,1.0,0.5,0.5,0.5
19000171_2026-05-01T03:12:44.042926+00:00,19000171,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1297359999999999,0.0648679999999999,0.06486800000000001,0.5000000000000004,0.0089207999999999,0.0044603999999999,0.004460400000000001,0.5000000000000057,1.9677096,1.9677096,0.0,0.0,0.3354277599999998,0.1677138799999999,0.1677138799999999,0.5,1.0,0.5,0.5,0.5
19000172_2026-05-01T03:13:44.824963+00:00,19000172,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.125495,0.0627475,0.0627475,0.5,0.0076485,0.00382425,0.00382425,0.5,1.9630445,1.9630445,0.0,0.0,0.32944795,0.164723975,0.164723975,0.5,1.0,0.5,0.5,0.5
19000173_2026-05-01T03:14:45.473258+00:00,19000173,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1268019999999999,0.0634009999999999,0.06340099999999999,0.5000000000000003,0.0080405999999999,0.0040202999999999,0.004020299999999999,0.5000000000000061,1.9644822,1.9644822,0.0,0.0,0.3312908199999999,0.1656454099999999,0.16564540999999997,0.5000000000000001,1.0,0.5,0.5,0.5
19000174_2026-05-01T03:15:46.104073+00:00,19000174,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1289139999999999,0.0644569999999999,0.06445699999999999,0.5000000000000003,0.0086741999999999,0.0043370999999999,0.004337099999999999,0.5000000000000057,1.9668054,1.9668054,0.0,0.0,0.3342687399999999,0.1671343699999999,0.16713437,0.5000000000000001,1.0,0.5,0.5,0.5
19000175_2026-05-01T03:16:46.708083+00:00,19000175,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.139646,0.069823,0.069823,0.5,0.0118938,0.0059469,0.0059469,0.5,1.9786106,1.9786106,0.0,0.0,0.3494008600000001,0.17470043,0.1747004300000001,0.5000000000000001,1.0,0.5,0.5,0.5
19000176_2026-05-01T03:17:35.313489+00:00,19000176,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.146698,0.073349,0.073349,0.5,0.0140094,0.0070047,0.0070047,0.5,1.9863678,1.9863678,0.0,0.0,0.35934418,0.17967209,0.17967209,0.5,1.0,0.5,0.5,0.5
19000177_2026-05-01T03:18:36.028057+00:00,19000177,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.146734,0.073367,0.073367,0.5,0.0140202,0.0070101,0.0070101,0.5,1.9864074,1.9864074,0.0,0.0,0.35939494,0.17969747,0.17969747,0.5,1.0,0.5,0.5,0.5
19000178_2026-05-01T06:40:24.563510+00:00,19000178,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1460099999999999,0.0730049999999999,0.07300499999999999,0.5000000000000003,0.0138029999999999,0.0069014999999999,0.0069015000000000005,0.5000000000000037,1.985611,1.985611,0.0,0.0,0.3583740999999999,0.1791870499999999,0.17918705000000001,0.5000000000000001,1.0,0.5,0.5,0.5
19000180_2026-05-01T06:42:25.778436+00:00,19000180,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1455199999999999,0.0727599999999999,0.07276,0.5000000000000003,0.013656,0.006828,0.006828,0.5,1.985072,1.985072,0.0,0.0,0.3576832,0.1788416,0.1788416,0.5,1.0,0.5,0.5,0.5
19000181_2026-05-01T06:43:26.488528+00:00,19000181,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1436309999999999,0.0718154999999999,0.0718155,0.5000000000000003,0.0130892999999999,0.0065446499999999,0.006544649999999999,0.5000000000000038,1.9829941,1.9829941,0.0,0.0,0.3550197099999999,0.1775098549999999,0.17750985499999997,0.5000000000000001,1.0,0.5,0.5,0.5
19000182_2026-05-01T06:44:27.163076+00:00,19000182,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.138762,0.069381,0.069381,0.5,0.0116286,0.0058143,0.0058143,0.5,1.9776382,1.9776382,0.0,0.0,0.3481544200000001,0.17407721,0.17407721000000007,0.5000000000000001,1.0,0.5,0.5,0.5
19000183_2026-05-01T06:45:27.945335+00:00,19000183,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.138293,0.0691465,0.0691465,0.5,0.0114879,0.00574395,0.00574395,0.5,1.9771223,1.9771223,0.0,0.0,0.34749313,0.173746565,0.173746565,0.5,1.0,0.5,0.5,0.5
19000184_2026-05-01T06:46:28.704531+00:00,19000184,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.138915,0.0694575,0.0694575,0.5,0.0116745,0.00583725,0.00583725,0.5,1.9778065,1.9778065,0.0,0.0,0.34837015,0.174185075,0.174185075,0.5,1.0,0.5,0.5,0.5
19000185_2026-05-01T06:47:29.418099+00:00,19000185,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.144456,0.072228,0.072228,0.5,0.0133368,0.0066684,0.0066684,0.5,1.9839016,1.9839016,0.0,0.0,0.35618296,0.17809148,0.17809148,0.5,1.0,0.5,0.5,0.5
19000186_2026-05-01T06:48:30.170120+00:00,19000186,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.136885,0.0684425,0.0684425,0.5,0.0110655,0.00553275,0.00553275,0.5,1.9755735,1.9755735,0.0,0.0,0.34550785,0.172753925,0.172753925,0.5,1.0,0.5,0.5,0.5
19000187_2026-05-01T06:49:30.882501+00:00,19000187,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1317709999999999,0.0658854999999999,0.06588549999999999,0.5000000000000003,0.0095312999999999,0.0047656499999999,0.004765650000000001,0.5000000000000053,1.9699481,1.9699481,0.0,0.0,0.3382971099999998,0.1691485549999999,0.1691485549999999,0.5,1.0,0.5,0.5,0.5
19000188_2026-05-01T06:50:31.660682+00:00,19000188,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.124989,0.0624945,0.0624945,0.5,0.0074967,0.00374835,0.00374835,0.5,1.9624879,1.9624879,0.0,0.0,0.32873449,0.164367245,0.164367245,0.5,1.0,0.5,0.5,0.5
19000189_2026-05-01T06:51:32.391820+00:00,19000189,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.124865,0.0624325,0.0624325,0.5,0.0074595,0.00372975,0.00372975,0.5,1.9623515,1.9623515,0.0,0.0,0.32855965,0.164279825,0.164279825,0.5,1.0,0.5,0.5,0.5
19000190_2026-05-01T06:52:33.040741+00:00,19000190,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.120283,0.0601415,0.0601415,0.5,0.0060849,0.00304245,0.00304245,0.5,1.9573113,1.9573113,0.0,0.0,0.32209903,0.161049515,0.161049515,0.5,1.0,0.5,0.5,0.5
19000191_2026-05-01T06:53:33.672425+00:00,19000191,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1166279999999999,0.0583139999999999,0.058314,0.5000000000000004,0.0049883999999999,0.0024941999999999,0.0024942,0.50000000000001,1.9532908,1.9532908,0.0,0.0,0.3169454799999999,0.1584727399999999,0.15847274,0.5000000000000002,1.0,0.5,0.5,0.5
19000192_2026-05-01T06:54:34.278325+00:00,19000192,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1158259999999999,0.0579129999999999,0.057913,0.5000000000000004,0.0047478,0.0023739,0.0023739,0.5,1.9524086,1.9524086,0.0,0.0,0.31581466,0.15790733,0.15790733,0.5,1.0,0.5,0.5,0.5
19000193_2026-05-01T06:55:34.970121+00:00,19000193,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.110245,0.0551225,0.0551225,0.5,0.0030735,0.00153675,0.00153675,0.5,1.9462695,1.9462695,0.0,0.0,0.30794545,0.153972725,0.153972725,0.5,1.0,0.5,0.5,0.5
19000194_2026-05-01T06:56:35.644894+00:00,19000194,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.10223,0.051115,0.051115,0.5,0.000669,0.0003345,0.0003345,0.5,1.937453,1.937453,0.0,0.0,0.2966443000000001,0.14832215,0.14832215000000007,0.5000000000000001,1.0,0.5,0.5,0.5
19000195_2026-05-01T06:57:36.267486+00:00,19000195,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.102813,0.0514065,0.0514065,0.5,0.0008439,0.00042195,0.00042195,0.5,1.9380943,1.9380943,0.0,0.0,0.29746633,0.148733165,0.148733165,0.5,1.0,0.5,0.5,0.5
19000196_2026-05-01T06:58:24.797353+00:00,19000196,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.113448,0.056724,0.056724,0.5,0.0040344,0.0020172,0.0020172,0.5,1.9497928,1.9497928,0.0,0.0,0.3124616799999999,0.1562308399999999,0.15623084,0.5000000000000002,1.0,0.5,0.5,0.5
19000197_2026-05-01T06:59:25.396465+00:00,19000197,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.115464,0.057732,0.057732,0.5,0.0046392,0.0023196,0.0023196,0.5,1.9520104,1.9520104,0.0,0.0,0.31530424,0.15765212,0.15765212,0.5,1.0,0.5,0.5,0.5
19000198_2026-05-01T07:00:26.060705+00:00,19000198,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.111151,0.0555755,0.0555755,0.5,0.0033453,0.00167265,0.00167265,0.5,1.9472661,1.9472661,0.0,0.0,0.30922291,0.154611455,0.154611455,0.5,1.0,0.5,0.5,0.5
19000199_2026-05-01T07:01:26.709876+00:00,19000199,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1088639999999999,0.0544319999999999,0.05443200000000001,0.5000000000000006,0.0026591999999999,0.0013295999999999,0.0013295999999999998,0.5000000000000188,1.9447504,1.9447504,0.0,0.0,0.3059982399999998,0.1529991199999999,0.1529991199999999,0.5,1.0,0.5,0.5,0.5
19000200_2026-05-01T07:02:27.259498+00:00,19000200,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.101991,0.0509955,0.0509955,0.5,0.0005973,0.00029865,0.00029865,0.5,1.9371901,1.9371901,0.0,0.0,0.2963073100000001,0.148153655,0.1481536550000001,0.5000000000000002,1.0,0.5,0.5,0.5
19000201_2026-05-01T07:03:27.971118+00:00,19000201,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.1079679999999999,0.0539839999999999,0.053984,0.5000000000000004,0.0023903999999999,0.0011951999999999,0.0011951999999999998,0.5000000000000209,1.9437648,1.9437648,0.0,0.0,0.3047348799999998,0.1523674399999999,0.1523674399999999,0.5,1.0,0.5,0.5,0.5
19000202_2026-05-01T07:04:28.623317+00:00,19000202,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.1055599999999999,0.0527799999999999,0.05278,0.5000000000000004,0.001668,0.000834,0.000834,0.5,1.941116,1.941116,0.0,0.0,0.3013396,0.1506698,0.1506698,0.5,1.0,0.5,0.5,0.5
19000203_2026-05-01T07:05:29.287698+00:00,19000203,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.10175,0.050875,0.050875,0.5,0.000525,0.0002625,0.0002625,0.5,1.936925,1.936925,0.0,0.0,0.2959675,0.14798375,0.14798375,0.5,1.0,0.5,0.5,0.5
19000204_2026-05-01T07:06:29.931341+00:00,19000204,CAUTION,REDUCE_SIZE,1.0,0.5,0.0,0.0,0.0,0.0,0.100469,0.0502345,0.0502345,0.5,0.0001407,7.035e-05,7.035e-05,0.5,1.9355159,1.9355159,0.0,0.0,0.29416129,0.147080645,0.147080645,0.5,1.0,0.5,0.5,0.5
19000205_2026-05-01T07:07:30.647517+00:00,19000205,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.0,0.0,0.0,0.0,0.091396,0.045698,0.045698,0.5,0.0,0.0,0.0,0.0,1.9255356,1.9255356,0.0,0.0,0.28394956,0.14197478,0.14197478,0.5,1.0,0.5,0.5,0.5
19000206_2026-05-01T07:08:31.423378+00:00,19000206,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.092438,0.092438,0.0,0.0,0.0,0.0,0.0,0.0,1.9266818,1.9266818,0.0,0.0,0.28510618,0.28510618,0.0,0.0,1.0,1.0,0.0,0.0
19000207_2026-05-01T07:09:32.151079+00:00,19000207,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0899219999999999,0.0899219999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9239142,1.9239142,0.0,0.0,0.2823134199999999,0.2823134199999999,0.0,0.0,1.0,1.0,0.0,0.0
19000208_2026-05-01T07:10:32.740822+00:00,19000208,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.099686,0.099686,0.0,0.0,0.0,0.0,0.0,0.0,1.9346546,1.9346546,0.0,0.0,0.29315146,0.29315146,0.0,0.0,1.0,1.0,0.0,0.0
19000209_2026-05-01T07:11:33.493693+00:00,19000209,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0956209999999999,0.0956209999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9301831,1.9301831,0.0,0.0,0.28863931,0.28863931,0.0,0.0,1.0,1.0,0.0,0.0
19000210_2026-05-01T07:12:34.172196+00:00,19000210,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.085391,0.085391,0.0,0.0,0.0,0.0,0.0,0.0,1.9189301,1.9189301,0.0,0.0,0.27728401,0.27728401,0.0,0.0,1.0,1.0,0.0,0.0
19000211_2026-05-01T07:13:34.674182+00:00,19000211,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0853519999999999,0.0853519999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9188872,1.9188872,0.0,0.0,0.27724072,0.27724072,0.0,0.0,1.0,1.0,0.0,0.0
19000212_2026-05-01T07:14:35.314824+00:00,19000212,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.0814439999999999,0.0814439999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9145884,1.9145884,0.0,0.0,0.27290284,0.27290284,0.0,0.0,1.0,1.0,0.0,0.0
19000213_2026-05-01T07:15:36.004103+00:00,19000213,NORMAL,EXECUTE_FULL,1.0,1.0,0.0,0.0,0.0,0.0,0.08296,0.08296,0.0,0.0,0.0,0.0,0.0,0.0,1.916256,1.916256,0.0,0.0,0.2745856,0.2745856,0.0,0.0,1.0,1.0,0.0,0.0
